req_id,domain,requirement_text,requirement_type,category,quality_label,is_ambiguous,is_duplicate,duplicate_group,is_testable,ambiguous_terms,word_count,notes
REQ-00214,Hospital Management,The system shall record the date and time at which each appointment is modified.,Functional,audit,well-formed,0,0,,1,,14,
REQ-00215,Hospital Management,The system shall allow hospital administrators to generate a monthly report of all doctor profiles.,Functional,report,well-formed,0,0,,1,,15,
REQ-00216,Hospital Management,The system shall prevent a patient from submitting a duplicate medical record.,Functional,validation,well-formed,0,0,,1,,12,
REQ-00217,Hospital Management,The system shall allow patients to update an existing vaccination record.,Functional,update,well-formed,0,0,,1,,11,
REQ-00218,Hospital Management,The system shall send an email notification to the patient when a medical record is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-00219,Hospital Management,The system shall allow patients to download a discharge summary as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00220,Hospital Management,The system shall display the current status of each medical record on the patient dashboard.,Functional,read,well-formed,0,0,,1,,15,
REQ-00221,Hospital Management,The system shall validate all mandatory fields of a prescription before saving it.,Functional,validation,well-formed,0,0,,1,,13,
REQ-00222,Hospital Management,The system shall allow patients to delete a ward bed that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-00223,Hospital Management,The system shall allow patients to delete a insurance claim that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-00224,Hospital Management,The system shall allow patients to filter the list of insurance claims by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-00225,Hospital Management,The system shall allow patients to update an existing insurance claim.,Functional,update,well-formed,0,0,,1,,11,
REQ-00226,Hospital Management,The system shall send an email notification to the patient when a discharge summary is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-00227,Hospital Management,The system shall prevent a patient from submitting a duplicate billing record.,Functional,validation,well-formed,0,0,,1,,12,
REQ-00228,Hospital Management,The system shall allow hospital administrators to reject a insurance claim with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00229,Hospital Management,The system shall allow patients to delete a medical record that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-00230,Hospital Management,The system shall maintain an audit log of every change made to a vaccination record.,Functional,audit,well-formed,0,0,,1,,15,
REQ-00231,Hospital Management,The system shall allow patients to create a new appointment.,Functional,create,well-formed,0,0,,1,,10,
REQ-00232,Hospital Management,The system shall allow patients to sort the list of vaccination records by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-00233,Hospital Management,The system shall allow patients to download a billing record as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00234,Hospital Management,The system shall allow patients to view the details of a selected prescription.,Functional,read,well-formed,0,0,,1,,13,
REQ-00235,Hospital Management,The system shall allow hospital administrators to approve a appointment submitted by a patient.,Functional,workflow,well-formed,0,0,,1,,14,
REQ-00236,Hospital Management,The system shall allow patients to download a medical record as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00237,Hospital Management,The system shall allow patients to delete a lab report that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-00238,Hospital Management,The system shall allow hospital administrators to reject a vaccination record with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00239,Hospital Management,The system shall maintain an audit log of every change made to a discharge summary.,Functional,audit,well-formed,0,0,,1,,15,
REQ-00240,Hospital Management,The system shall maintain an audit log of every change made to a insurance claim.,Functional,audit,well-formed,0,0,,1,,15,
REQ-00241,Hospital Management,The system shall send an SMS alert to the patient when the status of a prescription changes.,Functional,notify,well-formed,0,0,,1,,17,
REQ-00242,Hospital Management,The system shall allow hospital administrators to view a dashboard summarising doctor profile counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-00243,Hospital Management,The system shall allow patients to download a lab report as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00244,Hospital Management,The system shall restrict access to a appointment to the patient who created it.,Functional,authorization,well-formed,0,0,,1,,14,
REQ-00245,Hospital Management,The system shall display the current status of each insurance claim on the patient dashboard.,Functional,read,well-formed,0,0,,1,,15,
REQ-00246,Hospital Management,The system shall restrict access to a prescription to the patient who created it.,Functional,authorization,well-formed,0,0,,1,,14,
REQ-00247,Hospital Management,The system shall allow hospital administrators to approve a prescription submitted by a patient.,Functional,workflow,well-formed,0,0,,1,,14,
REQ-00248,Hospital Management,The system shall allow hospital administrators to approve a discharge summary submitted by a patient.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00249,Hospital Management,The system shall allow patients to view the details of a selected vaccination record.,Functional,read,well-formed,0,0,,1,,14,
REQ-00250,Hospital Management,The system shall prevent a patient from submitting a duplicate ward bed.,Functional,validation,well-formed,0,0,,1,,12,
REQ-00251,Hospital Management,The system shall allow hospital administrators to archive a doctor profile older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-00252,Hospital Management,The system shall allow hospital administrators to reject a lab report with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00253,Hospital Management,The system shall send an email notification to the patient when a lab report is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-00254,Hospital Management,The system shall validate all mandatory fields of a doctor profile before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-00255,Hospital Management,The system shall validate all mandatory fields of a appointment before saving it.,Functional,validation,well-formed,0,0,,1,,13,
REQ-00256,Hospital Management,The system shall allow hospital administrators to archive a billing record older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-00257,Hospital Management,The system shall allow hospital administrators to generate a monthly report of all prescriptions.,Functional,report,well-formed,0,0,,1,,14,
REQ-00258,Hospital Management,The system shall allow hospital administrators to archive a vaccination record older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-00259,Hospital Management,The system shall send an SMS alert to the patient when the status of a vaccination record changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-00260,Hospital Management,The system shall allow hospital administrators to archive a ward bed older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-00261,Hospital Management,The system shall allow patients to create a new ward bed.,Functional,create,well-formed,0,0,,1,,11,
REQ-00262,Hospital Management,The system shall allow patients to view the details of a selected insurance claim.,Functional,read,well-formed,0,0,,1,,14,
REQ-00263,Hospital Management,The system shall allow patients to save a insurance claim for later use.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-1,1,,13,original of a near-duplicate pair
REQ-00264,Hospital Management,The system shall allow patients to bookmark a insurance claim for future reference.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-1,0,,13,restates the requirement above
REQ-00265,Hospital Management,The system shall allow patients to cancel a medical record before it is processed.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-2,1,,14,original of a near-duplicate pair
REQ-00266,Hospital Management,The system shall allow patients to withdraw a medical record prior to processing.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-2,0,,13,restates the requirement above
REQ-00267,Hospital Management,The system shall allow patients to search for a insurance claim by doctor name.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-3,1,,14,original of a near-duplicate pair
REQ-00268,Hospital Management,The system shall provide a search facility that locates a insurance claim using doctor name.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-3,0,,15,restates the requirement above
REQ-00269,Hospital Management,The system shall send a confirmation message once a insurance claim is submitted.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-4,1,,13,original of a near-duplicate pair
REQ-00270,Hospital Management,The system shall notify the patient after a insurance claim has been submitted successfully.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-4,0,,14,restates the requirement above
REQ-00271,Hospital Management,The system shall allow hospital administrators to remove a appointment from the system.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-5,1,,13,original of a near-duplicate pair
REQ-00272,Hospital Management,The system shall allow hospital administrators to delete an existing appointment record.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-5,0,,12,restates the requirement above
REQ-00273,Hospital Management,The system shall allow patients to rate a completed appointment from one to five stars.,Functional,duplicate-pair,well-formed,0,0,HOS-DUP-6,1,,15,original of a near-duplicate pair
REQ-00274,Hospital Management,The system shall allow patients to give a star rating between one and five for a finished appointment.,Functional,duplicate-pair,duplicate,0,1,HOS-DUP-6,0,,18,restates the requirement above
REQ-00275,Hospital Management,The system shall handle discharge summarys appropriately.,Functional,under-specified,ambiguous,1,0,,0,appropriate|appropriately,7,
REQ-00276,Hospital Management,The system shall manage insurance claims in an efficient manner.,Functional,under-specified,ambiguous,1,0,,0,efficient,10,
REQ-00277,Hospital Management,The system shall process a medical record as quickly as possible.,Functional,under-specified,ambiguous,1,0,,0,as quickly as possible|quickly,11,
